iso3,year,db_PARTICIP,fh_B_aggr,p4_polcomp,polyarch_part,gini_disp,vdem_par,wb_poverty,country
SUR,1980,,,6,0,,0.189957710961997,,Suriname
SUR,1981,,,6,0,,0.138794612017898,,Suriname
SUR,1982,,,2,0,,0.135332910345935,,Suriname
SUR,1983,,,2,0,,0.132308339066825,,Suriname
SUR,1984,,,2,0,,0.131194323564623,,Suriname
SUR,1985,,,2,0,,0.132609106121272,,Suriname
SUR,1986,,,2,0,,0.136893533917902,,Suriname
SUR,1987,,,3,47.01,,0.213751881994339,,Suriname
SUR,1988,,,3,47.01,,0.410814805692319,,Suriname
SUR,1989,,,3,47.01,,0.468729765208078,,Suriname
SUR,1990,,,8,47.01,,0.483511331207065,,Suriname
SUR,1991,,,8,39.31,,0.519081381154977,,Suriname
SUR,1992,,,8,39.31,,0.521522270448334,,Suriname
SUR,1993,,,8,39.31,,0.516212879595498,,Suriname
SUR,1994,,,8,39.31,,0.512624693361437,,Suriname
SUR,1995,,,8,39.31,,0.512624693361437,,Suriname
SUR,1996,,,8,42.22,,0.511710985182716,,Suriname
SUR,1997,,,8,42.22,,0.513116649129708,,Suriname
SUR,1998,,,8,42.22,,0.513116649129708,,Suriname
SUR,1999,,,8,42.22,54.9,0.508096675287493,,Suriname
SUR,2000,,,8,42,54.9,0.522779878562281,,Suriname
SUR,2001,,,8,,54.9,0.531015456289294,,Suriname
SUR,2002,,,8,,54.9,0.531015456289294,,Suriname
SUR,2003,,,8,,54.9,0.531015456289294,,Suriname
SUR,2004,,,8,,54.9,0.556509055652759,,Suriname
SUR,2005,,,8,,54.9,0.560179055140959,,Suriname
ECU,1830,,,6,0,,,,Ecuador
ECU,1831,,,6,0,,,,Ecuador
ECU,1832,,,6,0,,,,Ecuador
ECU,1833,,,6,0,,,,Ecuador
ECU,1834,,,6,0,,,,Ecuador
ECU,1835,,,6,0,,,,Ecuador
ECU,1836,,,6,0,,,,Ecuador
ECU,1837,,,6,0,,,,Ecuador
ECU,1838,,,6,0,,,,Ecuador
ECU,1839,,,6,0,,,,Ecuador
ECU,1840,,,6,0,,,,Ecuador
ECU,1841,,,6,0,,,,Ecuador
ECU,1842,,,6,0,,,,Ecuador
ECU,1843,,,6,0,,,,Ecuador
ECU,1844,,,6,0,,,,Ecuador
ECU,1845,,,6,0,,,,Ecuador
ECU,1846,,,6,0,,,,Ecuador
ECU,1847,,,6,0,,,,Ecuador
ECU,1848,,,6,0,,,,Ecuador
ECU,1849,,,6,0,,,,Ecuador
ECU,1850,,,6,0,,,,Ecuador
ECU,1851,,,6,0,,,,Ecuador
ECU,1852,,,6,0,,,,Ecuador
ECU,1853,,,6,0,,,,Ecuador
ECU,1854,,,6,0,,,,Ecuador
ECU,1855,,,6,0,,,,Ecuador
ECU,1856,,,6,0.11,,,,Ecuador
ECU,1857,,,6,0.11,,,,Ecuador
ECU,1858,,,6,0.11,,,,Ecuador
ECU,1859,,,6,0,,,,Ecuador
ECU,1860,,,6,0,,,,Ecuador
ECU,1861,,,6,0,,,,Ecuador
ECU,1862,,,6,0,,,,Ecuador
ECU,1863,,,6,0,,,,Ecuador
ECU,1864,,,6,0,,,,Ecuador
ECU,1865,,,6,0,,,,Ecuador
ECU,1866,,,6,0,,,,Ecuador
ECU,1867,,,6,3,,,,Ecuador
ECU,1868,,,6,3,,,,Ecuador
ECU,1869,,,6,0,,,,Ecuador
ECU,1870,,,6,0,,,,Ecuador
ECU,1871,,,6,0,,,,Ecuador
ECU,1872,,,6,0,,,,Ecuador
ECU,1873,,,6,0,,,,Ecuador
ECU,1874,,,6,0,,,,Ecuador
ECU,1875,,,6,4.7,,,,Ecuador
ECU,1876,,,6,0,,,,Ecuador
ECU,1877,,,6,0,,,,Ecuador
ECU,1878,,,6,0,,,,Ecuador
ECU,1879,,,6,0,,,,Ecuador
ECU,1880,,,6,0,,,,Ecuador
ECU,1881,,,6,0,,,,Ecuador
ECU,1882,,,6,0,,,,Ecuador
ECU,1883,,,6,0,,,,Ecuador
ECU,1884,,,6,0,,,,Ecuador
ECU,1885,,,6,0,,,,Ecuador
ECU,1886,,,6,0,,,,Ecuador
ECU,1887,,,6,0,,,,Ecuador
ECU,1888,,,6,5,,,,Ecuador
ECU,1889,,,6,5,,,,Ecuador
ECU,1890,,,6,5,,,,Ecuador
ECU,1891,,,6,5,,,,Ecuador
ECU,1892,,,6,5,,,,Ecuador
ECU,1893,,,6,5,,,,Ecuador
ECU,1894,,,6,5,,,,Ecuador
ECU,1895,,,6,0,,,,Ecuador
ECU,1896,,,6,0,,,,Ecuador
ECU,1897,,,6,0.01,,,,Ecuador
ECU,1898,,,6,0.01,,,,Ecuador
ECU,1899,,,6,0.01,,,,Ecuador
ECU,1900,,,6,0.01,,0.115184036620601,,Ecuador
ECU,1901,,,6,5,,0.123126411960694,,Ecuador
ECU,1902,,,6,5,,0.123126411960694,,Ecuador
ECU,1903,,,6,5,,0.123126411960694,,Ecuador
ECU,1904,,,6,5,,0.123126411960694,,Ecuador
ECU,1905,,,6,5,,0.123072450472946,,Ecuador
ECU,1906,,,6,0,,0.122431555777747,,Ecuador
ECU,1907,,,6,5,,0.106946976724425,,Ecuador
ECU,1908,,,6,5,,0.106946976724425,,Ecuador
ECU,1909,,,6,5,,0.106946976724425,,Ecuador
ECU,1910,,,6,5,,0.108005701147719,,Ecuador
ECU,1911,,,6,0,,0.133838962081919,,Ecuador
ECU,1912,,,6,5,,0.132823763217565,,Ecuador
ECU,1913,,,6,5,,0.133181818761217,,Ecuador
ECU,1914,,,6,5,,0.133181818761217,,Ecuador
ECU,1915,,,6,5,,0.13259594104822,,Ecuador
ECU,1916,,,6,5,,0.113554135114827,,Ecuador
ECU,1917,,,6,5,,0.113554135114827,,Ecuador
ECU,1918,,,6,5,,0.112778263337187,,Ecuador
ECU,1919,,,6,5,,0.112778263337187,,Ecuador
ECU,1920,,,6,6.7,,0.113311132652884,,Ecuador
ECU,1921,,,6,6.7,,0.112851031264113,,Ecuador
ECU,1922,,,6,6.7,,0.111861143323163,,Ecuador
ECU,1923,,,6,6.7,,0.111035449139559,,Ecuador
ECU,1924,,,6,5,,0.111219353105352,,Ecuador
ECU,1925,,,6,0,,0.124246755922612,,Ecuador
ECU,1926,,,6,0,,0.1160639869598,,Ecuador
ECU,1927,,,6,0,,0.1160639869598,,Ecuador
ECU,1928,,,6,0,,0.125446065278228,,Ecuador
ECU,1929,,,6,0,,0.128320872340347,,Ecuador
ECU,1930,,,6,0,,0.134406890087347,,Ecuador
ECU,1931,,,6,0,,0.132863811121666,,Ecuador
ECU,1932,,,6,0,,0.130656393758904,,Ecuador
ECU,1933,,,6,2.5,,0.129460673076041,,Ecuador
ECU,1934,,,6,0,,0.129460673076041,,Ecuador
ECU,1935,,,6,0,,0.127325044239201,,Ecuador
ECU,1936,,,6,0,,0.101364656321652,,Ecuador
ECU,1937,,,6,0,,0.101264143446682,,Ecuador
ECU,1938,,,6,0,,0.124808976728783,,Ecuador
ECU,1939,,,6,0,,0.125805027490706,,Ecuador
ECU,1940,,,6,2.93,,0.123798439329846,,Ecuador
ECU,1941,,,6,2.93,,0.122607856161388,,Ecuador
ECU,1942,,,6,2.93,,0.122607856161388,,Ecuador
ECU,1943,,,6,2.93,,0.122607856161388,,Ecuador
ECU,1944,,,6,0,,0.12998133277186,,Ecuador
ECU,1945,,,6,0,,0.101870055092229,,Ecuador
ECU,1946,,,6,0,,0.106606085921285,,Ecuador
ECU,1947,,,6,0,,0.132900070115401,,Ecuador
ECU,1948,,,6,9.36,,0.201155647274616,,Ecuador
ECU,1949,,,6,9.36,,0.202715395667283,,Ecuador
ECU,1950,,,6,9.36,,0.215792303751165,,Ecuador
ECU,1951,,,6,9.36,,0.215792303751165,,Ecuador
ECU,1952,,,6,10.43,,0.205502427573165,,Ecuador
ECU,1953,,,6,10.43,,0.204526558243765,,Ecuador
ECU,1954,,,6,10.43,,0.206218469814121,,Ecuador
ECU,1955,,,6,10.43,,0.209246993683464,,Ecuador
ECU,1956,,,6,15.88,,0.211585747141038,,Ecuador
ECU,1957,,,6,15.88,,0.218487800961122,,Ecuador
ECU,1958,,,6,15.88,,0.222693849034278,,Ecuador
ECU,1959,,,6,15.88,,0.222693849034278,,Ecuador
ECU,1960,,,6,17.58,,0.199854780694441,,Ecuador
ECU,1961,,,6,17.58,,0.199575753525002,,Ecuador
ECU,1962,,,6,17.58,,0.20828675533584,,Ecuador
ECU,1963,,,6,0,,0.138409291061207,,Ecuador
ECU,1964,,,6,0,,0.124017299664875,,Ecuador
ECU,1965,,,6,0,,0.124734637243275,,Ecuador
ECU,1966,,,6,0,,0.137618508413561,,Ecuador
ECU,1967,,,6,0,,0.142401742953358,,Ecuador
ECU,1968,,,6,14.96,,0.209803639486536,,Ecuador
ECU,1969,,,6,14.96,,0.209772441207316,,Ecuador
ECU,1970,,,6,0,,0.202382234599724,,Ecuador
ECU,1971,,,6,0,,0.152093703308323,,Ecuador
ECU,1972,,,3,0,,0.146693725154238,,Ecuador
ECU,1973,,,3,0,,0.123304747922102,,Ecuador
ECU,1974,,,3,0,,0.123304747922102,,Ecuador
ECU,1975,,,3,0,,0.123304747922102,,Ecuador
ECU,1976,,,3,0,,0.126214152227222,,Ecuador
ECU,1977,,,3,0,,0.12701202770101,,Ecuador
ECU,1978,,,3,0,,0.159727492808899,,Ecuador
ECU,1979,,,9,18.36,,0.302852381257703,,Ecuador
ECU,1980,,,9,18.36,,0.452590675619275,,Ecuador
ECU,1981,,,9,18.36,,0.452590675619275,,Ecuador
ECU,1982,,,9,18.36,,0.452590675619275,,Ecuador
ECU,1983,,,9,18.36,,0.449696096039408,,Ecuador
ECU,1984,,,9,26.66,,0.417322473173275,,Ecuador
ECU,1985,,,9,26.66,,0.396926000137665,,Ecuador
ECU,1986,,,9,26.66,,0.398919468368888,,Ecuador
ECU,1987,,,9,26.66,48.1,0.398919468368888,,Ecuador
ECU,1988,,,9,34.05,48.2,0.40984152602002,,Ecuador
ECU,1989,,,9,34.05,48.3,0.45510129652782,,Ecuador
PER,1821,,,6,0,,,,Peru
PER,1822,,,6,0,,,,Peru
PER,1823,,,6,0,,,,Peru
PER,1824,,,,0,,,,Peru
PER,1825,,,,0,,,,Peru
PER,1826,,,,0,,,,Peru
PER,1827,,,,0,,,,Peru
PER,1828,,,6,0,,,,Peru
PER,1829,,,6,0,,,,Peru
PER,1830,,,6,0,,,,Peru
PER,1831,,,6,0,,,,Peru
PER,1832,,,6,0,,,,Peru
PER,1833,,,6,0,,,,Peru
PER,1834,,,6,0,,,,Peru
PER,1835,,,6,0,,,,Peru
PER,1836,,,6,0,,,,Peru
PER,1837,,,6,0,,,,Peru
PER,1838,,,6,0,,,,Peru
PER,1839,,,6,0,,,,Peru
PER,1840,,,6,0,,,,Peru
PER,1841,,,6,0,,,,Peru
PER,1842,,,6,0,,,,Peru
PER,1843,,,6,0,,,,Peru
PER,1844,,,6,0,,,,Peru
PER,1845,,,6,0.16,,,,Peru
PER,1846,,,6,0.16,,,,Peru
PER,1847,,,6,0.16,,,,Peru
PER,1848,,,6,0.16,,,,Peru
PER,1849,,,6,0.16,,,,Peru
PER,1850,,,6,0.16,,,,Peru
PER,1851,,,6,0.21,,,,Peru
PER,1852,,,6,0.21,,,,Peru
PER,1853,,,6,0.21,,,,Peru
PER,1854,,,6,0,,,,Peru
PER,1855,,,6,0,,,,Peru
PER,1856,,,6,0,,,,Peru
PER,1857,,,6,0,,,,Peru
PER,1858,,,6,23.81,,,,Peru
PER,1859,,,6,23.81,,,,Peru
PER,1860,,,6,23.81,,,,Peru
PER,1861,,,6,23.81,,,,Peru
PER,1862,,,6,0.19,,,,Peru
PER,1863,,,6,0.19,,,,Peru
PER,1864,,,6,0.19,,,,Peru
PER,1865,,,6,0,,,,Peru
PER,1866,,,6,0,,,,Peru
PER,1867,,,6,0,,,,Peru
PER,1868,,,6,0.15,,,,Peru
PER,1869,,,6,0.15,,,,Peru
PER,1870,,,6,0.15,,,,Peru
PER,1871,,,6,0.15,,,,Peru
PER,1872,,,6,0.15,,,,Peru
PER,1873,,,6,0.15,,,,Peru
PER,1874,,,6,0.15,,,,Peru
PER,1875,,,6,0.15,,,,Peru
PER,1876,,,6,0.1,,,,Peru
PER,1877,,,6,0.1,,,,Peru
PER,1878,,,6,0.1,,,,Peru
PER,1879,,,6,0,,,,Peru
PER,1880,,,6,0,,,,Peru
PER,1881,,,,0,,,,Peru
PER,1882,,,,0,,,,Peru
PER,1883,,,6,0,,,,Peru
PER,1884,,,6,0,,,,Peru
PER,1885,,,6,0,,,,Peru
PER,1886,,,6,0.1,,,,Peru
PER,1887,,,6,0.1,,,,Peru
PER,1888,,,6,0.1,,,,Peru
PER,1889,,,6,0.1,,,,Peru
PER,1890,,,6,0.1,,,,Peru
PER,1891,,,6,0.1,,,,Peru
PER,1892,,,6,0.1,,,,Peru
PER,1893,,,6,0.1,,,,Peru
PER,1894,,,6,0.17,,,,Peru
PER,1895,,,6,0.16,,,,Peru
PER,1896,,,6,0.16,,,,Peru
PER,1897,,,6,0.16,,,,Peru
PER,1898,,,6,0.16,,,,Peru
PER,1899,,,6,1.94,,,,Peru
PER,1900,,,6,1.94,,0.151138702691699,,Peru
PER,1901,,,6,1.94,,0.151138702691699,,Peru
PER,1902,,,6,1.94,,0.151138702691699,,Peru
PER,1903,,,6,2.74,,0.151082803976861,,Peru
PER,1904,,,6,2.76,,0.149860784191155,,Peru
PER,1905,,,6,2.76,,0.150224091114915,,Peru
PER,1906,,,6,2.76,,0.151249433504128,,Peru
PER,1907,,,6,2.76,,0.155430919314884,,Peru
PER,1908,,,6,2.8,,0.151709952627622,,Peru
PER,1909,,,6,2.8,,0.152295021787264,,Peru
PER,1910,,,6,2.8,,0.157017996625361,,Peru
PER,1911,,,6,2.8,,0.157546280116242,,Peru
PER,1912,,,6,0,,0.155069373623137,,Peru
PER,1913,,,6,0,,0.153337264216634,,Peru
PER,1914,,,6,0,,0.148682474507953,,Peru
PER,1915,,,6,3.07,,0.107920316526923,,Peru
PER,1916,,,6,3.07,,0.159981247350882,,Peru
PER,1917,,,6,3.07,,0.159981247350882,,Peru
PER,1918,,,6,3.07,,0.159981247350882,,Peru
PER,1919,,,,3.83,,0.154086581124346,,Peru
PER,1920,,,1,3.83,,0.0707942805417177,,Peru
PER,1921,,,1,3.83,,0.078931967410305,,Peru
PER,1922,,,1,3.83,,0.078931967410305,,Peru
PER,1923,,,1,3.83,,0.078931967410305,,Peru
PER,1924,,,1,3.8,,0.078931967410305,,Peru
PER,1925,,,1,3.8,,0.0890805754462059,,Peru
PER,1926,,,1,3.8,,0.0890805754462059,,Peru
PER,1927,,,1,3.8,,0.0890805754462059,,Peru
PER,1928,,,1,3.8,,0.0890805754462059,,Peru
PER,1929,,,1,3.8,,0.0890805754462059,,Peru
PER,1930,,,,0,,0.0746098328887413,,Peru
PER,1931,,,,5.31,,0.0894029029098281,,Peru
PER,1932,,,,5.31,,0.081361990724599,,Peru
PER,1933,,,6,0,,0.0820080628194962,,Peru
PER,1934,,,6,0,,0.0754797748770392,,Peru
PER,1935,,,6,0,,0.0754797748770392,,Peru
PER,1936,,,6,0,,0.0747593716394367,,Peru
PER,1937,,,6,0,,0.0741290188065345,,Peru
PER,1938,,,6,0,,0.073408615568932,,Peru
PER,1939,,,6,4.9,,0.0960593365081969,,Peru
PER,1940,,,6,4.9,,0.106490733962504,,Peru
PER,1941,,,6,4.9,,0.106490733962504,,Peru
PER,1942,,,6,4.9,,0.106490733962504,,Peru
PER,1943,,,6,4.9,,0.106490733962504,,Peru
PER,1944,,,6,4.9,,0.106490733962504,,Peru
PER,1945,,,6,5.96,,0.122832419455945,,Peru
PER,1946,,,6,5.96,,0.135152632795636,,Peru
PER,1947,,,6,5.96,,0.138150981844964,,Peru
PER,1948,,,2,0,,0.105158473101458,,Peru
PER,1949,,,2,0,,0.0727797300651213,,Peru
PER,1950,,,6,6.91,,0.0876580958756896,,Peru
PER,1951,,,6,6.91,,0.0870666107942457,,Peru
PER,1952,,,6,6.91,,0.0880960174255882,,Peru
PER,1953,,,6,6.91,,0.0868794459521835,,Peru
PER,1954,,,6,6.91,,0.0904872700290425,,Peru
PER,1955,,,6,6.91,,0.0886227083912285,,Peru
PER,1956,,,7,14.68,,0.12199947328047,,Peru
PER,1957,,,7,14.68,,0.1613812804257,,Peru
PER,1958,,,7,14.68,,0.1613812804257,,Peru
PER,1959,,,7,14.68,,0.16042044897192,,Peru
PER,1960,,,7,14.68,,0.159701547512241,,Peru
PER,1961,,,7,14.68,,0.161996878928855,,Peru
PER,1962,,,2,0,,0.146837254326054,,Peru
PER,1963,,,6,17.83,,0.205220205591354,,Peru
PER,1964,,,6,17.83,,0.236985133768636,,Peru
PER,1965,,,6,17.83,,0.222988032883142,,Peru
PER,1966,,,6,17.83,,0.222988032883142,,Peru
PER,1967,,,6,17.83,,0.216015325380859,,Peru
PER,1968,,,1,0,,0.179187703515067,,Peru
PER,1969,,,1,0,,0.0876844208317893,,Peru
PER,1970,,,1,0,,0.0892937652805643,,Peru
PER,1971,,,1,0,,0.0881471854400078,,Peru
PER,1972,,,1,0,54.5,0.0881471854400078,,Peru
PER,1973,,,1,0,54.6,0.0876193987623328,,Peru
PER,1974,,,1,0,54.6,0.0870926718310659,,Peru
PER,1975,,,1,0,54.6,0.0772418176151647,,Peru
PER,1976,,,1,0,54.6,0.078439012310857,,Peru
PER,1977,,,1,0,54.6,0.0783493672569895,,Peru
PER,1978,,,,0,54.6,0.117241512164892,,Peru
PER,1979,,,,0,54.7,0.106944379918182,,Peru
PER,1980,,,7,23.3,54.7,0.385750995149998,,Peru
PER,1981,,,7,23.3,54.6,0.400908834187571,,Peru
PER,1982,,,7,23.3,54.6,0.420600611316206,,Peru
PER,1983,,,7,23.3,54.5,0.420600611316206,,Peru
PER,1984,,,7,23.3,54.4,0.420600611316206,,Peru
PER,1985,,,7,32.84,54.4,0.407826247840473,,Peru
PER,1986,,,7,32.84,54.3,0.411234901745936,,Peru
PER,1987,,,7,32.84,54.2,0.411234901745936,,Peru
PER,1988,,,7,32.84,54.2,0.411411877402019,,Peru
PER,1989,,,7,32.84,54.1,0.411411877402019,,Peru
BRA,1824,,,6,0,,,,Brazil
BRA,1825,,,6,0,,,,Brazil
BRA,1826,,,6,0,,,,Brazil
BRA,1827,,,6,0,,,,Brazil
BRA,1828,,,6,0,,,,Brazil
BRA,1829,,,6,0,,,,Brazil
BRA,1830,,,6,0,,,,Brazil
BRA,1831,,,6,0,,,,Brazil
BRA,1832,,,6,0,,,,Brazil
BRA,1833,,,6,0,,,,Brazil
BRA,1834,,,6,0,,,,Brazil
BRA,1835,,,6,0,,,,Brazil
BRA,1836,,,6,0,,,,Brazil
BRA,1837,,,6,0,,,,Brazil
BRA,1838,,,6,0,,,,Brazil
BRA,1839,,,6,0,,,,Brazil
BRA,1840,,,6,0,,,,Brazil
BRA,1841,,,6,0,,,,Brazil
BRA,1842,,,6,0,,,,Brazil
BRA,1843,,,6,0,,,,Brazil
BRA,1844,,,6,0,,,,Brazil
BRA,1845,,,6,0,,,,Brazil
BRA,1846,,,6,0,,,,Brazil
BRA,1847,,,6,0,,,,Brazil
BRA,1848,,,6,0,,,,Brazil
BRA,1849,,,6,0,,,,Brazil
BRA,1850,,,6,0,,,,Brazil
BRA,1851,,,6,0,,,,Brazil
BRA,1852,,,6,0,,,,Brazil
BRA,1853,,,6,0,,,,Brazil
BRA,1854,,,6,0,,,,Brazil
BRA,1855,,,6,0,,,,Brazil
BRA,1856,,,6,0,,,,Brazil
BRA,1857,,,6,0,,,,Brazil
BRA,1858,,,6,0,,,,Brazil
BRA,1859,,,6,0,,,,Brazil
BRA,1860,,,6,0,,,,Brazil
BRA,1861,,,6,0,,,,Brazil
BRA,1862,,,6,0,,,,Brazil
BRA,1863,,,6,0,,,,Brazil
BRA,1864,,,6,0,,,,Brazil
BRA,1865,,,6,0,,,,Brazil
BRA,1866,,,6,0,,,,Brazil
BRA,1867,,,6,0,,,,Brazil
BRA,1868,,,6,0,,,,Brazil
BRA,1869,,,6,0,,,,Brazil
BRA,1870,,,6,0,,,,Brazil
BRA,1871,,,6,0,,,,Brazil
BRA,1872,,,6,0,,,,Brazil
BRA,1873,,,6,0,,,,Brazil
BRA,1874,,,6,0,,,,Brazil
BRA,1875,,,6,0,,,,Brazil
BRA,1876,,,6,0,,,,Brazil
BRA,1877,,,6,0,,,,Brazil
BRA,1878,,,6,0,,,,Brazil
BRA,1879,,,6,0,,,,Brazil
BRA,1880,,,6,0,,,,Brazil
BRA,1881,,,6,0,,,,Brazil
BRA,1882,,,6,0,,,,Brazil
BRA,1883,,,6,0,,,,Brazil
BRA,1884,,,6,0,,,,Brazil
BRA,1885,,,6,0,,,,Brazil
BRA,1886,,,6,0,,,,Brazil
BRA,1887,,,6,0,,,,Brazil
BRA,1888,,,6,0,,,,Brazil
BRA,1889,,,6,0,,,,Brazil
BRA,1890,,,6,0,,,,Brazil
BRA,1891,,,6,0,,,,Brazil
BRA,1892,,,6,0,,,,Brazil
BRA,1893,,,6,0,,,,Brazil
BRA,1894,,,6,2.05,,,,Brazil
BRA,1895,,,6,2.05,,,,Brazil
BRA,1896,,,6,2.05,,,,Brazil
BRA,1897,,,6,2.05,,,,Brazil
BRA,1898,,,6,2.61,,,,Brazil
BRA,1899,,,6,2.61,,,,Brazil
BRA,1900,,,6,2.61,,0.146067553833481,,Brazil
BRA,1901,,,6,2.61,,0.145842662463416,,Brazil
BRA,1902,,,6,3.31,,0.142104713396004,,Brazil
BRA,1903,,,6,3.31,,0.142214932277148,,Brazil
BRA,1904,,,6,3.31,,0.143149757901371,,Brazil
BRA,1905,,,6,3.31,,0.14578650996473,,Brazil
BRA,1906,,,6,1.39,,0.146061414151076,,Brazil
BRA,1907,,,6,1.39,,0.146198531647155,,Brazil
BRA,1908,,,6,1.39,,0.146198531647155,,Brazil
BRA,1909,,,6,1.39,,0.14631315230422,,Brazil
BRA,1910,,,6,2.67,,0.14689442685217,,Brazil
BRA,1911,,,6,2.67,,0.1474595414773,,Brazil
BRA,1912,,,6,2.67,,0.168932496272375,,Brazil
BRA,1913,,,6,2.67,,0.168932496272375,,Brazil
BRA,1914,,,6,2.25,,0.189008279763187,,Brazil
BRA,1915,,,6,2.25,,0.189164478220563,,Brazil
BRA,1916,,,6,2.25,,0.189164478220563,,Brazil
BRA,1917,,,6,2.25,,0.200049749795954,,Brazil
BRA,1918,,,6,1.45,,0.199367484107747,,Brazil
BRA,1919,,,6,1.5,,0.196856251471994,,Brazil
BRA,1920,,,6,1.5,,0.19792309214323,,Brazil
BRA,1921,,,6,1.5,,0.19466621637509,,Brazil
BRA,1922,,,6,2.74,,0.19037849074115,,Brazil
BRA,1923,,,6,2.74,,0.185049654787317,,Brazil
BRA,1924,,,6,2.74,,0.182003602066386,,Brazil
BRA,1925,,,6,2.74,,0.159249905425294,,Brazil
BRA,1926,,,6,2.23,,0.150006274594698,,Brazil
BRA,1927,,,6,2.23,,0.151321744666033,,Brazil
BRA,1928,,,6,2.23,,0.151321744666033,,Brazil
BRA,1929,,,6,2.23,,0.151321744666033,,Brazil
BRA,1930,,,,0,,0.101585422162359,,Brazil
BRA,1931,,,,0,,0.0773500630009188,,Brazil
BRA,1932,,,,0,,0.0771549634902449,,Brazil
BRA,1933,,,,0,,0.0908968636882285,,Brazil
BRA,1934,,,1,0,,0.0793814326651489,,Brazil
BRA,1935,,,1,0,,0.116316197307707,,Brazil
BRA,1936,,,1,0,,0.116301091530128,,Brazil
BRA,1937,,,1,0,,0.0640402057537671,,Brazil
BRA,1938,,,1,0,,0.0645530677783502,,Brazil
BRA,1939,,,1,0,,0.0645530677783502,,Brazil
BRA,1940,,,1,0,,0.0649919306804762,,Brazil
BRA,1941,,,1,0,,0.0649919306804762,,Brazil
BRA,1942,,,1,0,,0.0649919306804762,,Brazil
BRA,1943,,,1,0,,0.0649919306804762,,Brazil
BRA,1944,,,1,0,,0.0649919306804762,,Brazil
BRA,1945,,,,13.39,,0.0847921131183692,,Brazil
BRA,1946,,,4,13.39,,0.222765981420979,,Brazil
BRA,1947,,,6,13.39,,0.247082671618255,,Brazil
BRA,1948,,,6,13.39,,0.24693157610328,,Brazil
BRA,1949,,,6,13.39,,0.24693157610328,,Brazil
BRA,1950,,,6,15.88,,0.247293886391082,,Brazil
BRA,1951,,,6,15.88,,0.249666837257372,,Brazil
BRA,1952,,,6,15.88,,0.250530326277178,,Brazil
BRA,1953,,,6,15.88,,0.25134450455253,,Brazil
BRA,1954,,,6,15.88,,0.251543607636984,,Brazil
BRA,1955,,,6,15.11,,0.250275874529969,,Brazil
BRA,1956,,,6,15.11,,0.254187908268334,,Brazil
BRA,1957,,,6,15.11,,0.255203963039838,,Brazil
BRA,1958,,,7,15.11,,0.260967040879165,,Brazil
BRA,1959,,,7,15.11,,0.260967040879165,,Brazil
BRA,1960,,,7,18.05,50.2,0.262599127319806,,Brazil
BRA,1961,,,7,18.05,50.3,0.262599127319806,,Brazil
BRA,1962,,,7,18.05,50.4,0.257090474915101,,Brazil
BRA,1963,,,7,18.05,50.5,0.259217454446486,,Brazil
BRA,1964,,,,0,50.5,0.162264625052913,,Brazil
BRA,1965,,,1,0,50.7,0.120741245122503,,Brazil
BRA,1966,,,1,0,50.8,0.130139756173858,,Brazil
BRA,1967,,,1,0,50.9,0.130034251633307,,Brazil
BRA,1968,,,1,0,51,0.129786794968751,,Brazil
BRA,1969,,,1,0,51.1,0.128265269495421,,Brazil
BRA,1970,,,1,0,51.2,0.128652264579946,,Brazil
BRA,1971,,,1,0,51.1,0.128198477037221,,Brazil
BRA,1972,,,1,0,51.1,0.128198477037221,,Brazil
BRA,1973,,,1,0,51.2,0.128198477037221,,Brazil
BRA,1974,,,2,0,51.2,0.142628541315789,,Brazil
BRA,1975,,,2,0,51.5,0.150627267700429,,Brazil
BRA,1976,,,2,0,51.8,0.150625478979055,,Brazil
BRA,1977,,,2,0,51.9,0.151083856357578,,Brazil
BRA,1978,,,2,0,51.9,0.153999992268708,,Brazil
BRA,1979,,,2,0,51.8,0.160615570834953,,Brazil
BRA,1980,,,2,0,51.6,0.18740277126753,,Brazil
BRA,1981,,,2,0,51.5,0.18740277126753,,Brazil
BRA,1982,,,2,0,51.5,0.196721853038665,,Brazil
BRA,1983,,,2,0,51.6,0.197241710736496,,Brazil
BRA,1984,,,2,0,51.5,0.205240223093386,,Brazil
BRA,1985,,,9,0,51.4,0.282156098184805,,Brazil
BRA,1986,,,9,0,51.9,0.364473224567459,,Brazil
BRA,1987,,,9,0,52.7,0.390788613883208,,Brazil
BRA,1988,,,9,21.17,53.3,0.473179187916345,,Brazil
BRA,1989,,,9,44.42,53.7,0.539071875736056,,Brazil
BOL,1825,,,6,0,,,,Bolivia
BOL,1826,,,6,0,,,,Bolivia
BOL,1827,,,6,0,,,,Bolivia
BOL,1828,,,6,0,,,,Bolivia
BOL,1829,,,6,0,,,,Bolivia
BOL,1830,,,6,0,,,,Bolivia
BOL,1831,,,6,0,,,,Bolivia
BOL,1832,,,6,0,,,,Bolivia
BOL,1833,,,6,0,,,,Bolivia
BOL,1834,,,6,0,,,,Bolivia
BOL,1835,,,6,0,,,,Bolivia
BOL,1836,,,6,0,,,,Bolivia
BOL,1837,,,6,0,,,,Bolivia
BOL,1838,,,6,0,,,,Bolivia
BOL,1839,,,6,0,,,,Bolivia
BOL,1840,,,6,0,,,,Bolivia
BOL,1841,,,,0,,,,Bolivia
BOL,1842,,,6,0,,,,Bolivia
BOL,1843,,,6,0,,,,Bolivia
BOL,1844,,,6,0,,,,Bolivia
BOL,1845,,,6,0,,,,Bolivia
